id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,query_category
cardano,ada,Cardano,https://coin-images.coingecko.com/coins/images/975/large/cardano.png?1696502090,0.613802,22163641547,11,27625666437.0,544964630.0,0.63729,0.60133,-0.02348711933853609,-3.68547,-847499677.2490692,-3.683,36102798528.49612,45000000000.0,45000000000.0,3.09,-80.11916,2021-09-02T06:00:10.474Z,0.01925275,3087.61653,2020-03-13T02:22:55.044Z,,2025-06-18T03:56:40.005Z,0.5660819603743577,-3.6854707582967925,-16.811133649826175,-13.771115053309193,top
wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://coin-images.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1696507857,105127.0,13531287856,12,13531287856.0,275731560.0,107530.0,103499.0,-2269.7856877474405,-2.11347,-312196258.335762,-2.25519,128850.89873878,128850.89873878,128850.89873878,111685.0,-5.7588,2025-05-22T18:56:49.172Z,3139.17,3252.90868,2019-04-02T00:00:00.000Z,,2025-06-18T03:56:42.275Z,0.30159706356921967,-2.113467131272956,0.2804118665204173,-4.181883219822415,top
hyperliquid,hype,Hyperliquid,https://coin-images.coingecko.com/coins/images/50882/large/hyperliquid.jpg?1729431300,40.44,13512608703,13,40465224767.0,483321319.0,43.34,38.63,-2.613703348260927,-6.07106,-831571501.8159485,-5.79727,333928180.0,999990391.0,1000000000.0,45.57,-11.31738,2025-06-16T14:36:35.939Z,3.81,960.97522,2024-11-29T09:30:30.871Z,,2025-06-18T03:56:40.507Z,0.7620032112188576,-6.07105682435966,54.42349066264263,-1.7580138990014211,top
wrapped-steth,wsteth,Wrapped stETH,https://coin-images.coingecko.com/coins/images/18834/large/wstETH.png?1696518295,3047.93,11016065820,14,11016851347.0,8536264.0,3146.49,2967.89,-96.59458645225686,-3.07184,-358297578.9670963,-3.15005,3614302.890276081,3614560.616763489,,7256.02,-58.05915,2022-05-13T15:09:54.509Z,558.54,444.85557,2022-05-13T01:36:45.053Z,,2025-06-18T03:56:33.653Z,0.2948893244859965,-3.071836252748007,5.49493034201364,-8.910450422024235,top
sui,sui,Sui,https://coin-images.coingecko.com/coins/images/26375/large/sui-ocean-square.png?1727791290,2.88,9787791215,15,28815834164.0,1031497195.0,3.04,2.81,-0.15873717875552407,-5.22135,-536313730.47621727,-5.19477,3396671135.364443,10000000000.0,10000000000.0,5.35,-46.16756,2025-01-04T22:56:18.063Z,0.364846,688.87678,2023-10-19T10:40:30.078Z,,2025-06-18T03:56:41.906Z,0.8614756466199083,-5.221345435327892,-24.093904837609365,-16.555643740067126,top
bitcoin-cash,bch,Bitcoin Cash,https://coin-images.coingecko.com/coins/images/780/large/bitcoin-cash-circle.png?1696501932,476.77,9486388266,16,9486461316.0,416776919.0,480.15,459.67,-3.3881895545960106,-0.70565,-24269320.22143364,-0.25518,19885121.77165078,19885274.89665078,21000000.0,3785.82,-87.43589,2017-12-20T00:00:00.000Z,76.93,518.25653,2018-12-16T00:00:00.000Z,,2025-06-18T03:56:41.233Z,0.4733047020858799,-0.7056475880108734,19.950981120441163,8.117714740874467,top
chainlink,link,Chainlink,https://coin-images.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1696502009,13.08,8598924423,17,13086173808.0,388441218.0,13.72,12.86,-0.5873987954946447,-4.29684,-400760664.44094086,-4.45305,657099970.4527868,1000000000.0,1000000000.0,52.7,-75.20362,2021-05-10T00:13:57.214Z,0.148183,8718.03631,2017-11-29T00:00:00.000Z,,2025-06-18T03:56:42.899Z,0.5629730845130161,-4.296835989807476,-14.781167756012051,-13.714814312862487,top
leo-token,leo,LEO Token,https://coin-images.coingecko.com/coins/images/8418/large/leo-token.png?1696508607,9.2,8487563879,18,9057696518.0,2875296.0,9.27,9.1,-0.06641757361800771,-0.717,-64238272.212451935,-0.75117,923224045.9,985239504.0,,10.14,-9.64718,2025-03-10T09:26:43.294Z,0.799859,1044.87116,2019-12-24T15:14:35.376Z,,2025-06-18T03:56:41.496Z,-0.3036120762483146,-0.7170039541657368,6.283425236257334,3.593941641095836,top
avalanche-2,avax,Avalanche,https://coin-images.coingecko.com/coins/images/12559/large/Avalanche_Circle_RedWhite_Trans.png?1696512369,18.73,7903939830,19,8559610973.0,343666361.0,19.31,18.19,-0.5746844627515628,-2.97768,-245016483.44845772,-3.00672,421947942.6735551,456950624.3349829,720000000.0,144.96,-87.0904,2021-11-21T14:18:56.538Z,2.8,568.09997,2020-12-31T13:15:21.540Z,,2025-06-18T03:56:40.281Z,0.5910155145579468,-2.9776766264364887,-15.480465819646227,-15.390267815618417,top
stellar,xlm,Stellar,https://coin-images.coingecko.com/coins/images/100/large/fmpFRHHQ_400x400.jpg?1735231350,0.252943,7894587554,20,12645693976.0,193919263.0,0.262836,0.251134,-0.009893495837575095,-3.76413,-310081318.5231209,-3.77933,31215644253.78462,50001786892.81785,50001786892.81785,0.875563,-71.11676,2018-01-03T00:00:00.000Z,0.00047612,53014.58699,2015-03-05T00:00:00.000Z,,2025-06-18T03:56:40.027Z,0.3699830413360569,-3.7641291396718213,-11.366041857853464,-9.402494968683536,top
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/photo_2024-09-10_17.09.00.jpeg?1725963446,2.98,7345493373,21,15283659674.0,157677315.0,3.02,2.92,-0.007538485538075346,-0.2527,-19075655.940908432,-0.25902,2466912880.653821,5132869230.206273,,8.25,-63.97701,2024-06-15T00:36:51.509Z,0.519364,472.4689,2021-09-21T00:33:11.092Z,,2025-06-18T03:56:38.384Z,0.15003064882200923,-0.2527002100193902,-3.0074017348694486,-10.400926822708774,top
usds,usds,USDS,https://coin-images.coingecko.com/coins/images/39926/large/usds.webp?1726666683,0.999846,7117587697,22,7117587697.0,3368613.0,0.999974,0.999651,-3.700250549854e-06,-0.00037,57661250.0,0.81674,7118497498.163388,7118497498.163388,,1.057,-5.44444,2024-10-29T05:40:51.197Z,0.948265,5.4301,2024-10-03T13:19:28.826Z,,2025-06-18T03:56:36.277Z,0.01353866952608328,-0.00037008063673425355,0.009748535853897906,0.013803259852352678,top
whitebit,wbt,WhiteBIT Coin,https://coin-images.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,48.21,6948107253,23,15640024690.0,136522901.0,51.75,47.59,-3.440314558669492,-6.66064,-495815486.72257805,-6.66067,144118517.10815412,324407365.0,400000000.0,52.27,-7.47596,2025-06-16T09:30:18.527Z,3.06,1479.54581,2023-02-13T19:01:21.899Z,,2025-06-18T03:56:44.248Z,-0.26848038604571844,-6.660644036042464,59.96045509667544,54.10350720967499,top
shiba-inu,shib,Shiba Inu,https://coin-images.coingecko.com/coins/images/11939/large/shiba.png?1696511800,1.17e-05,6892651619,24,6895629290.0,154475508.0,1.203e-05,1.14e-05,-3.26958520956e-07,-2.71938,-195115134.02663994,-2.75284,589248206356603.9,589502765420603.5,,8.616e-05,-86.42215,2021-10-28T03:54:55.568Z,5.6366e-11,20754311.27677,2020-11-28T11:26:25.838Z,,2025-06-18T03:56:35.276Z,0.29160970004214515,-2.7193792189607455,-19.468553682113317,-10.972619173372873,top
weth,weth,WETH,https://coin-images.coingecko.com/coins/images/2518/large/weth.png?1696503332,2529.3,6634204683,25,6632600583.0,78693198.0,2607.87,2455.83,-77.27953167896521,-2.96479,-209592228.64318657,-3.06251,2623921.50160859,2623287.057632566,,4799.89,-47.29583,2021-11-09T00:00:00.000Z,82.1,2981.168,2018-12-15T00:00:00.000Z,,2025-06-18T03:56:36.472Z,0.38548520489734633,-2.964786187153897,5.449321023855784,-8.996757214109447,top
wrapped-eeth,weeth,Wrapped eETH,https://coin-images.coingecko.com/coins/images/33033/large/weETH.png?1701438396,2705.5,6624553436,26,6624553436.0,9016881.0,2788.86,2630.95,-83.1332656808977,-2.98115,-235800052.35816956,-3.43714,2449202.168732261,2449202.168732261,,4311.81,-37.22732,2024-12-06T20:32:25.758Z,1505.24,79.81502,2025-04-09T03:45:31.391Z,,2025-06-18T03:56:35.821Z,0.32242382027032823,-2.981151015648078,5.713957727058257,-8.973817446446292,top
litecoin,ltc,Litecoin,https://coin-images.coingecko.com/coins/images/2/large/litecoin.png?1696501400,85.3,6480201697,27,6480959275.0,327878628.0,87.12,82.78,-1.8162779062404582,-2.08487,-138432373.60088634,-2.09156,75968814.48347135,75977695.73347135,84000000.0,410.26,-79.19171,2021-05-10T03:13:07.904Z,1.15,7330.78899,2015-01-14T00:00:00.000Z,,2025-06-18T03:56:40.539Z,0.3558950417270622,-2.08486749238906,-13.318689463450061,-6.859213515953513,top
hedera-hashgraph,hbar,Hedera,https://coin-images.coingecko.com/coins/images/3688/large/hbar.png?1696504364,0.150106,6342266965,28,7507430491.0,144458568.0,0.156698,0.147101,-0.006341231208801368,-4.05327,-268238263.1496477,-4.05776,42239931311.25799,50000000000.0,50000000000.0,0.569229,-73.65711,2021-09-15T10:40:28.318Z,0.00986111,1420.63363,2020-01-02T17:30:24.852Z,,2025-06-18T03:56:40.544Z,0.48477758500799173,-4.053265248867249,-22.460983865128796,-16.317762176725704,top
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),https://coin-images.coingecko.com/coins/images/35021/large/USDT.png?1707233575,1.0,6288808511,29,6288808511.0,7487655648.0,1.004,0.997072,4.94e-05,0.00494,2592623.0,0.04124,6284993699.505674,6284993699.505674,,1.05,-4.70423,2024-08-05T14:21:42.527Z,0.942186,6.1965,2024-12-05T22:30:39.827Z,,2025-06-18T03:56:43.987Z,0.14999034108845877,0.004938515228830477,-0.25823254150123,0.09915714475476993,top
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,322.53,5946629413,30,5946629413.0,90684113.0,329.95,317.61,-1.6682858166035999,-0.51459,-40448434.88447094,-0.6756,18446744.07370955,18446744.07370955,,542.33,-40.14813,2018-01-09T00:00:00.000Z,0.216177,150051.26092,2015-01-14T00:00:00.000Z,,2025-06-18T03:56:40.415Z,0.19946709471226876,-0.514590924557345,-5.669111802535176,-5.892870400204337,top
ethena-usde,usde,Ethena USDe,https://coin-images.coingecko.com/coins/images/33613/large/usde.png?1733810059,0.999742,5892575889,31,5892575889.0,81786907.0,1.001,0.998273,-2.8186829722832e-05,-0.00282,-4636394.367576599,-0.07862,5894161171.79077,5894161171.79077,,1.032,-3.11389,2023-12-20T15:38:34.596Z,0.929486,7.58034,2024-10-04T07:57:15.809Z,,2025-06-18T03:56:42.683Z,-0.007402755069006663,-0.0028193307642656587,-0.1484095290650022,-0.13339297680303236,top
polkadot,dot,Polkadot,https://coin-images.coingecko.com/coins/images/12171/large/polkadot.png?1696512008,3.75,5715587303,32,5715587303.0,177517414.0,3.87,3.68,-0.11910394472121855,-3.07502,-187146392.81567,-3.1705,1522267060.0,1522267060.0,,54.98,-93.17435,2021-11-04T14:10:09.301Z,2.7,39.12388,2020-08-20T05:48:11.359Z,,2025-06-18T03:56:39.838Z,0.5150311559986102,-3.0750245534921588,-18.63292207251209,-11.78607881740754,top
bitget-token,bgb,Bitget Token,https://coin-images.coingecko.com/coins/images/11610/large/Bitget_logo.png?1736925727,4.41,5165665200,33,5165665200.0,35374421.0,4.54,4.38,-0.12408700747556445,-2.73452,-144016617.66603088,-2.71234,1169993089.2,1169993089.2,2000000000.0,8.45,-47.72317,2024-12-27T11:41:24.992Z,0.0142795,30836.38513,2020-06-25T04:17:05.895Z,,2025-06-18T03:56:42.466Z,0.004719401184353546,-2.7345213653072045,-15.488766856951921,-8.970274729082222,top
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,https://coin-images.coingecko.com/coins/images/40143/large/cbbtc.webp?1726136727,105181.0,4850152781,34,4850152781.0,303249725.0,107620.0,103509.0,-2439.891207169174,-2.26713,-75146793.3004551,-1.52573,46076.79181833,46076.79181833,,112129.0,-6.14651,2025-05-22T19:26:16.485Z,57439.0,83.21611,2024-09-12T14:07:41.775Z,,2025-06-18T03:56:36.701Z,0.20585411105687673,-2.267126425719302,0.4249055563550993,-4.083154023543426,top
uniswap,uni,Uniswap,https://coin-images.coingecko.com/coins/images/12504/large/uniswap-logo.png?1720676669,7.52,4511066444,35,7512395672.0,586103370.0,7.86,7.31,-0.2826882422389376,-3.62422,-161213960.44921875,-3.45043,600483073.71,1000000000.0,1000000000.0,44.92,-83.38927,2021-05-03T05:25:04.822Z,1.03,624.27007,2020-09-17T01:20:38.214Z,,2025-06-18T03:56:42.060Z,2.13179739523528,-3.624217622625209,28.934578986809186,-9.518710215353856,top
pepe,pepe,Pepe,https://coin-images.coingecko.com/coins/images/29850/large/pepe-token.jpeg?1696528776,1.019e-05,4287013142,36,4287013142.0,1013479493.0,1.072e-05,9.73e-06,-5.16721198038e-07,-4.82594,-217360549.24128246,-4.82554,420690000000000.0,420690000000000.0,420690000000000.0,2.803e-05,-63.59033,2024-12-09T16:30:35.828Z,5.5142e-08,18406.57774,2023-04-18T02:14:41.591Z,,2025-06-18T03:56:43.892Z,0.39099782093392627,-4.825943493699178,-22.49342751724778,-20.019812231322945,top
pi-network,pi,Pi Network,https://coin-images.coingecko.com/coins/images/54342/large/pi_network.jpg?1739347576,0.559614,4168813385,37,6413387710.0,116047542.0,0.582463,0.531418,-0.022590319989743368,-3.88014,-164195776.86645222,-3.78942,7448513691.636003,11458945691.11636,100000000000.0,2.99,-81.21593,2025-02-26T16:41:03.732Z,0.406999,37.88611,2025-04-05T04:50:37.033Z,,2025-06-18T03:56:40.558Z,0.7085321908098045,-3.8801390642764764,-23.859364952040917,-12.564419754584094,top
aave,aave,Aave,https://coin-images.coingecko.com/coins/images/12645/large/aave-token-round.png?1720472354,268.37,4069885741,38,4295197724.0,539240455.0,282.78,263.01,-13.345818848918043,-4.73734,-199884999.53260136,-4.6814,15160692.48703471,16000000.0,16000000.0,661.69,-59.43353,2021-05-18T21:19:59.514Z,26.02,931.48289,2020-11-05T09:20:11.928Z,,2025-06-18T03:56:44.212Z,0.7143080778841006,-4.73733747536055,21.788940547900886,-12.26330792740642,top
dai,dai,Dai,https://coin-images.coingecko.com/coins/images/9956/large/Badge_Dai.png?1696509996,0.999525,3794077364,39,3794453877.0,111020201.0,1.0,0.99914,-0.000288987755132641,-0.0289,197069051.0,5.47869,3795776338.823911,3796153019.849114,,1.22,-18.00913,2020-03-13T03:02:50.373Z,0.88196,13.31714,2023-03-11T07:50:50.514Z,,2025-06-18T03:56:43.886Z,-0.03256976611051345,-0.028904161616919923,-0.044061785175558595,-0.032349153499049765,top
ethena-staked-usde,susde,Ethena Staked USDe,https://coin-images.coingecko.com/coins/images/33669/large/sUSDe-Symbol-Color.png?1716307680,1.18,3497518245,40,3497518245.0,5250091.0,1.18,1.18,0.00015503,0.01318,3840019.0,0.10991,2972256961.321768,2972256961.321768,,1.29,-8.8307,2025-01-29T17:52:32.991Z,1.012,16.2656,2024-04-03T14:23:03.162Z,,2025-06-18T03:56:34.279Z,-0.01350004011990438,0.013176351402072564,0.3243177845818931,-0.10978347115494058,top
bittensor,tao,Bittensor,https://coin-images.coingecko.com/coins/images/28452/large/ARUsPeNQ_400x400.jpeg?1696527447,357.5,3162200947,41,7507590253.0,164780230.0,369.5,335.48,-11.78660195356673,-3.19168,-105968693.82548857,-3.24245,8845211.0,21000000.0,21000000.0,757.6,-52.7875,2024-03-07T18:45:36.466Z,30.83,1060.18364,2023-05-14T08:57:53.732Z,,2025-06-18T03:56:39.650Z,1.2818346284559845,-3.191684919198834,-13.663038068982406,-15.478410957311233,top
okb,okb,OKB,https://coin-images.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1696505053,49.03,2941995699,42,11569774921.0,37739852.0,51.65,47.48,-2.4088813603856423,-4.68304,-145276638.48170424,-4.70566,60000000.0,235957685.3,300000000.0,73.8,-33.54064,2024-03-14T00:30:12.502Z,0.580608,8347.90795,2019-01-14T00:00:00.000Z,,2025-06-18T03:56:43.627Z,0.23926399468724938,-4.683041998578704,-6.914634607806515,-7.962819084000623,top
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,https://coin-images.coingecko.com/coins/images/36291/large/blackrock.png?1711013223,1.0,2899998918,43,2899998918.0,0.0,1.0,1.0,0.0,0.0,-4573301.119999886,-0.15745,2899998918.403854,2899998918.403854,,1.0,0.0,2025-02-12T05:00:10.912Z,1.0,0.0,2025-02-12T05:45:10.196Z,,2025-06-18T03:55:05.920Z,0.0,0.0,0.0,0.0,top
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/aptos_round.png?1696525528,4.48,2876916168,44,5155097158.0,146602220.0,4.71,4.4,-0.22647235982687164,-4.80799,-147849387.70102978,-4.88796,641606985.2066082,1149684645.799898,,19.92,-77.52669,2023-01-26T14:25:17.390Z,3.08,45.3594,2022-12-29T21:35:14.796Z,,2025-06-18T03:56:41.573Z,0.7748088659747514,-4.807988789796776,-10.541844760351083,-11.423027383572567,top
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,5.2,2781268761,45,2781268761.0,67728683.0,5.43,5.07,-0.22886015571437213,-4.21521,-120940886.20336246,-4.1672,534770214.5161496,534770214.5161496,,700.65,-99.25962,2021-05-10T16:05:53.653Z,2.87,81.06054,2023-09-22T00:29:57.369Z,,2025-06-18T03:56:39.321Z,0.9131621921224218,-4.215210344892725,1.038896401462891,-15.14218322780545,top
crypto-com-chain,cro,Cronos,https://coin-images.coingecko.com/coins/images/7310/large/cro_token_logo.png?1696507599,0.088165,2741179279,46,8625130213.0,18996561.0,0.091057,0.087355,-0.002800869825718963,-3.07904,19505001.0,0.71665,31073789153.09443,97773786519.47618,100000000000.0,0.965407,-90.85706,2021-11-24T15:53:54.855Z,0.0121196,628.29669,2019-02-08T00:00:00.000Z,,2025-06-18T03:56:34.732Z,0.12766896543564143,-3.0790376586898547,-9.100246943402574,-12.592440193241817,top
jito-staked-sol,jitosol,Jito Staked SOL,https://coin-images.coingecko.com/coins/images/28046/large/JitoSOL-200.png?1696527060,179.64,2649138400,47,2649138400.0,56213625.0,186.59,176.53,-5.948141612153108,-3.20497,3573858.0,0.13509,14748827.72361855,14748827.72361855,,339.52,-47.12132,2025-01-19T11:21:54.080Z,0.57898,30908.67495,2023-09-12T10:21:17.665Z,,2025-06-18T03:56:39.352Z,0.3241295783139847,-3.204972956107526,-10.323643699420034,-9.381368320006867,top
near,near,NEAR Protocol,https://coin-images.coingecko.com/coins/images/10365/large/near.jpg?1696510367,2.15,2635786295,48,2696365736.0,181640572.0,2.27,2.1,-0.12485506200061147,-5.4961,-154418294.4963398,-5.5343,1227692520.0,1255909120.0,,20.44,-89.51619,2022-01-16T22:09:45.873Z,0.526762,306.76663,2020-11-04T16:09:15.137Z,,2025-06-18T03:56:40.210Z,0.7462376585939248,-5.49609804181455,-21.629559221763976,-18.001626580157357,top
susds,susds,sUSDS,https://coin-images.coingecko.com/coins/images/52721/large/sUSDS_Coin.png?1734086971,1.056,2530835234,49,2530835234.0,17148382.0,1.056,1.055,0.00025561,0.02422,30820026.0,1.23279,2397614886.840739,2397614886.840739,,1.088,-2.97461,2025-02-03T02:31:35.208Z,0.961716,9.75726,2025-01-04T01:21:08.460Z,,2025-06-18T03:56:34.427Z,0.004134498782054068,0.024220969068824885,0.3289771450474743,0.08519633048709568,top
ethereum-classic,etc,Ethereum Classic,https://coin-images.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1696501717,16.58,2526768504,50,2526870505.0,47569631.0,17.12,16.26,-0.5355860085156401,-3.12882,-81946233.79688168,-3.14125,152355757.6106718,152361907.8826717,210700000.0,167.09,-90.07991,2021-05-06T18:34:22.133Z,0.615038,2594.95938,2016-07-25T00:00:00.000Z,"{'times': 35.84943472174042, 'currency': 'usd', 'percentage': 3584.943472174042}",2025-06-18T03:56:40.222Z,0.48822232989947323,-3.128819233586687,-7.910624157752755,-9.280420399465502,top
tokenize-xchange,tkx,Tokenize Xchange,https://coin-images.coingecko.com/coins/images/4984/large/TKX_-_Logo_-_RGB-15.png?1696505519,29.95,2393774358,51,2992367650.0,24869126.0,32.5,29.78,-2.4753363259447845,-7.63499,-198471194.89684725,-7.65634,79995997.76037452,100000000.0,100000000.0,50.43,-40.60209,2025-01-03T19:12:43.038Z,0.111255,26824.85303,2019-04-28T00:00:00.000Z,"{'times': 102.08297872299126, 'currency': 'usd', 'percentage': 10208.297872299127}",2025-06-18T03:56:43.267Z,0.007199888579727374,-7.634992077191992,-15.952862252529624,-2.852724150978743,top
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,0.753933,2381931935,52,7539888761.0,169309848.0,0.790316,0.730483,-0.035813284132719,-4.53479,-112938667.93363285,-4.52683,3159107529.0,10000000000.0,10000000000.0,2.14,-64.81046,2024-12-16T00:36:00.777Z,0.082171,816.51715,2024-01-18T12:14:30.524Z,,2025-06-18T03:56:37.471Z,0.8187105071407497,-4.53478602127621,-18.62878477520324,-14.474422539085271,top
usd1-wlfi,usd1,USD1,https://coin-images.coingecko.com/coins/images/54977/large/USD1_1000x1000_transparent.png?1749297002,1.002,2197689347,53,2197689347.0,692114505.0,1.004,0.996305,0.00132725,0.13265,5568831.0,0.25404,2194088586.0,2194088586.0,,1.025,-2.30725,2025-05-12T12:36:39.412Z,0.989703,1.1597,2025-04-16T00:36:15.580Z,,2025-06-18T03:56:34.514Z,0.2486509286702688,0.13265353562759472,0.013328415223077627,0.3361395673079,top
